Latitude;Longitude;Data;CPF;CNPJ;nome_cliente;regiao;estado;produto;quantidade;estoque_atual;valor_unitario;lucro_total
-13,474965;-53,405457;29/03/2025;;68170096000170;Industria Eletronica Brasil;Centro-Oeste;Mato Grosso;Smart TV LG;6;54;2627,9;6434,19
-13,05078;-41,466396;04/08/2024;;05072436000100;Comercio Eletronico Brasil;Nordeste;Maranhao;Smartphone Samsung Galaxy;4;68;2247,74;4246,74
-16,307976;-50,264573;20/03/2025;;27525597000144;Tech Solutions LTDA;Sudeste;Minas Gerais;Notebook Dell Inspiron;2;110;3302,52;2236,3
-2,236945;-44,325663;27/01/2024;;97100728000127;Suprimentos Tecnicos LTDA;Nordeste;Maranhao;Notebook Dell Inspiron;10;100;3138,48;13423,41
-11,438171;-47,424563;05/08/2025;37535979459;;Nicolas Souza;Centro-Oeste;Mato Grosso;Smart TV LG;9;45;2605,5;7528,38
4,508403;-62,583085;18/08/2024;42163252116;;Maria Fernanda Azevedo;Norte;Rondonia;Smartphone Samsung Galaxy;5;63;2455,35;3702,1
-19,156677;-49,203237;12/09/2025;;36233028000116;Industria Eletronica Brasil;Sudeste;Espirito Santo;Smartphone Samsung Galaxy;7;56;1379,61;3841,58
-17,796688;-37,654351;05/09/2025;77798059806;;Luan Mendonca;Nordeste;Paraiba;Smartphone Samsung Galaxy;8;48;1760,68;6093,66
-4,619629;-41,367022;04/09/2024;39277689528;;Pietro Câmara;Nordeste;Sergipe;Smartphone Samsung Galaxy;9;39;1796,85;7754,75
-11,757095;-39,910859;20/01/2025;13874155730;;Catarina Rodrigues;Nordeste;Rio Grande do Norte;Impressora HP;8;45;773,23;2986,93
-14,155306;-42,39659;23/10/2024;26302095808;;Benicio Gomes;Nordeste;Sergipe;Smart TV LG;3;42;2825,95;4038,41
3,442612;-51,660163;12/02/2024;;24279754000190;Suprimentos Tecnicos LTDA;Norte;Amazonas;Impressora HP;1;44;670,84;298,14
-20,196868;-57,202823;02/02/2025;71995852929;;Pietro Lima;Centro-Oeste;Mato Grosso;Notebook Dell Inspiron;4;96;3101,8;4622,62
-26,50534;-49,383175;29/11/2024;81039366422;;Bento da Rosa;Sul;Rio Grande do Sul;Tablet Apple iPad;2;8;2605,92;1632,36
-15,071306;-41,020347;08/10/2025;40002630800;;Maitê Sales;Sudeste;Rio de Janeiro;Impressora HP;4;40;681,19;1220,16
-6,215035;-46,724209;09/06/2024;25461826768;;Marcela Ribeiro;Nordeste;Sergipe;Smart TV LG;2;40;2938,32;2549,58
-7,129915;-37,492444;19/07/2025;;01936282000104;Varejo Digital LTDA;Nordeste;Paraiba;Smart TV LG;1;39;1871,55;749,95
-13,24729;-35,33063;16/12/2024;;03164642000114;Tech Solutions LTDA;Nordeste;Ceara;Notebook Dell Inspiron;7;89;3069,85;10423,81
-27,401743;-51,970422;11/12/2024;;12473003000121;Comercio Internacional SA;Sul;Parana;Notebook Dell Inspiron;7;82;2858,14;9924,62
-2,879232;-60,755685;06/12/2025;91070093998;;Maria Sophia Rios;Norte;Rondonia;Notebook Dell Inspiron;5;77;2923,4;5322,72
-14,204742;-42,25069;05/05/2025;04465977913;;Sra. Alana Cunha;Sudeste;Sao Paulo;Smartphone Samsung Galaxy;10;29;1259,51;6043,08
-5,27162;-45,488069;30/12/2025;;36525317000199;Tech Solutions LTDA;Nordeste;Bahia;Smartphone Samsung Galaxy;9;20;1376,26;4981,36
-19,751014;-47,593255;18/09/2025;;52740464000138;Distribuidora Nacional;Sudeste;Sao Paulo;Smart TV LG;9;30;1838,02;6087,59
1,428577;-72,457315;11/02/2025;;82496137000143;Comercio Eletronico Brasil;Norte;Tocantins;Smartphone Samsung Galaxy;2;18;2420,65;1862,89
0,380815;-62,384651;15/10/2024;;28945349000115;Industria Eletronica Brasil;Norte;Amazonas;Tablet Apple iPad;1;7;3675,19;1498,08
-20,170486;-50,755021;15/07/2024;54725458465;;Luiz Felipe Campos;Centro-Oeste;Mato Grosso;Notebook Dell Inspiron;3;74;2934,83;3665,32
-16,724852;-47,18445;26/06/2025;00272374784;;Bruno Garcia;Sudeste;Rio de Janeiro;Smart TV LG;1;29;2489,52;1042,64
-23,244194;-48,188839;05/11/2025;96087130306;;Pedro Henrique Brito;Centro-Oeste;Goias;Impressora HP;9;31;544,23;1744,34
4,152465;-63,917463;28/05/2025;;50366950000102;Distribuidora Nacional;Norte;Amapa;Notebook Dell Inspiron;9;65;3026,87;10787,25
-18,833422;-49,672709;04/04/2024;;97717863000116;Tech Solutions LTDA;Sudeste;Minas Gerais;Tablet Apple iPad;5;2;3542,89;6660,78
-30,185744;-50,18713;25/01/2025;;11782019000153;Importadora Tecnologia;Sul;Rio Grande do Sul;Smart TV LG;9;20;2508,0;10395,23
0,246191;-70,237019;25/02/2024;;95219947000102;Distribuidora Nacional;Norte;Amazonas;Smartphone Samsung Galaxy;8;10;1991,64;6907,44
-1,867981;-36,183187;07/01/2024;60937096393;;Igor Novais;Nordeste;Rio Grande do Norte;Tablet Apple iPad;2;0;3280,75;2188,21
-32,941432;-52,124628;02/02/2024;21031072098;;Rafael Guerra;Sul;Parana;Tablet Apple iPad;6;69;3325,04;9085,68
-3,057063;-50,92611;15/11/2024;;66666779000197;Atacadista Informatica;Norte;Amazonas;Notebook Dell Inspiron;3;62;3376,89;4016,29
-19,275566;-40,775228;25/10/2025;43358403572;;Maria Luiza Pastor;Sudeste;Rio de Janeiro;Smartphone Samsung Galaxy;8;2;2347,24;7184,31
-29,844266;-52,555703;10/05/2025;;62000781000171;Inovacao Digital SA;Sul;Rio Grande do Sul;Smartphone Samsung Galaxy;1;1;2027,03;661,11
-3,103485;-43,008093;22/12/2024;80557613299;;Camila Abreu;Nordeste;Alagoas;Smart TV LG;9;11;2047,35;7983,71
-7,538192;-43,862974;22/10/2025;50663442419;;Lais da Rosa;Nordeste;Paraiba;Smartphone Samsung Galaxy;1;0;1988,53;726,11
-1,672755;-71,462781;13/10/2025;;75845280000138;Suprimentos Tecnicos LTDA;Norte;Amapa;Smartphone Samsung Galaxy;9;356;2471,26;7765,51
-6,92744;-37,804216;15/05/2024;10781024307;;Sr. Kevin Aparecida;Nordeste;Bahia;Impressora HP;5;26;699,91;1742,09
-21,328484;-41,816192;28/09/2024;90248582402;;Ana Costa;Sudeste;Minas Gerais;Impressora HP;3;23;659,8;730,06
-17,916289;-46,82599;23/12/2025;30879813385;;Srta. Ana Laura da Costa;Sudeste;Rio de Janeiro;Impressora HP;3;20;625,75;567,05
-24,177314;-49,485596;26/08/2024;;82574096000166;Inovacao Digital SA;Sudeste;Espirito Santo;Tablet Apple iPad;2;67;3973,98;3919,29
2,077858;-57,864918;22/07/2024;33352060290;;Maria Laura das Neves;Norte;Tocantins;Notebook Dell Inspiron;8;54;2855,29;7655,0
-17,030713;-47,460466;02/05/2025;83536468110;;Beatriz Rezende;Centro-Oeste;Goias;Notebook Dell Inspiron;7;47;3158,97;7647,94
-16,28061;-44,637328;16/01/2024;;27585502000188;Tech Solutions LTDA;Sudeste;Sao Paulo;Tablet Apple iPad;5;62;2718,32;6609,94
-14,794802;-48,984483;31/05/2025;;25599846000110;Importadora Tecnologia;Centro-Oeste;Mato Grosso;Smart TV LG;9;2;2335,47;6744,82
-17,663248;-54,663559;28/06/2025;;77065101000175;Varejo Digital LTDA;Centro-Oeste;Mato Grosso;Impressora HP;7;13;690,82;1457,06
-31,393444;-48,0443;21/02/2024;;42836648000142;Importadora Tecnologia;Sul;Parana;Smart TV LG;1;1;1822,09;895,03
-3,003469;-71,106542;28/11/2024;;59494916000198;Tech Solutions LTDA;Norte;Tocantins;Tablet Apple iPad;6;56;3272,21;6107,9
-13,93273;-58,00167;01/08/2024;;85737802000131;Varejo Digital LTDA;Centro-Oeste;Mato Grosso do Sul;Smart TV LG;1;0;1870,79;726,52
4,310018;-68,343086;30/04/2025;29823830800;;Dra. Valentina Almeida;Norte;Rondonia;Impressora HP;10;3;776,57;3164,07
-23,234218;-47,54053;17/06/2024;44449883128;;Jade Aragao;Sudeste;Minas Gerais;Notebook Dell Inspiron;10;37;3440,34;15363,74
-6,872224;-36,333656;12/09/2025;;10013585000138;Importadora Tecnologia;Nordeste;Ceara;Impressora HP;2;1;640,28;494,24
-33,614533;-53,487723;27/03/2024;92506709401;;Joao Lucas Araujo;Sul;Santa Catarina;Tablet Apple iPad;5;51;3858,55;7295,45
-10,421977;-36,167494;15/09/2024;55799463250;;Sra. Maria Julia da Cunha;Nordeste;Piaui;Impressora HP;1;0;654,32;198,91
-29,396075;-56,671479;05/07/2025;54141042552;;Mathias Câmara;Sul;Parana;Impressora HP;10;240;836,42;3999,39
-23,793678;-43,514187;12/05/2024;40499813782;;Davi Almeida;Sudeste;Espirito Santo;Impressora HP;4;236;772,53;950,86
-21,811178;-58,550981;29/12/2024;;76550754000187;Comercio Internacional SA;Centro-Oeste;Goias;Smartphone Samsung Galaxy;7;349;2454,59;5661,67
-13,571717;-36,757506;01/12/2024;;13206047000158;Comercio Internacional SA;Nordeste;Maranhao;Smart TV LG;6;98;2765,3;8003,88
-0,267998;-72,879118;19/05/2025;74181418405;;Gustavo Castro;Norte;Amapa;Smart TV LG;2;96;2704,61;1719,44
-15,199973;-56,519566;01/09/2025;;11442789000157;Atacadista Informatica;Centro-Oeste;Distrito Federal;Smartphone Samsung Galaxy;2;347;1473,34;1027,4
