Latitude;Longitude;Data;CPF;CNPJ;nome_cliente;regiao;estado;produto;quantidade;valor_unitario;lucro_total
-16,016035;-50,85457;25/05/2024;75633875010;;Sarah Macedo;Centro-Oeste;Goias;Webcam Logitech;6;332,99;724,83
-4,886278;-70,713711;03/05/2024;;11573346000103;Distribuidora Componentes;Norte;Amapa;Smart TV LG;16;1960,26;14266,02
-15,256126;-43,527782;28/03/2025;;83859425000188;Comercio Internacional SA;Nordeste;Maranhao;Cabo HDMI;10;47,48;199,01
4,240224;-59,723379;15/02/2025;;78158462000129;Distribuidora Componentes;Norte;Acre;Fone de Ouvido JBL;17;91,3;518,26
-12,604722;-56,275721;24/09/2025;45455291009;;Maria Julia Silveira;Centro-Oeste;Goias;Smart TV LG;6;2233,45;5086,63
-24,496521;-40,235514;09/02/2024;;77242430000144;Inovacao Digital SA;Sudeste;Sao Paulo;Notebook Dell Inspiron;20;3181,79;27747,36
-14,787686;-54,770544;16/07/2025;37832796235;;Sofia Rios;Centro-Oeste;Goias;Estabilizador SMS;9;187,7;831,01
-12,648603;-58,722124;25/09/2024;86149798275;;Joao Dias;Centro-Oeste;Goias;Roteador TP-Link;20;88,87;836,1
-22,758131;-50,536097;17/08/2024;02668554071;;Thiago Borges;Sudeste;Espirito Santo;Estabilizador SMS;5;113,79;278,71
-6,577436;-44,933266;22/02/2025;88402089178;;Dra. Maria Cecilia Machado;Nordeste;Paraiba;Smart TV LG;1;2388,03;767,26
-1,56289;-47,912972;09/12/2025;;08305196000134;Global Distribuidora;Nordeste;Alagoas;Impressora HP;1;766,44;264,08
-6,809158;-43,07823;01/10/2025;;41162171000102;Suprimentos Digitais LTDA;Nordeste;Paraiba;Camera Canon;17;3006,15;22396,19
-26,379827;-51,752785;02/10/2024;28423523780;;Brayan Teixeira;Sul;Rio Grande do Sul;Monitor Acer;10;664,83;2793,94
-23,277191;-50,537139;28/02/2024;;30662536000133;Comercio Eletronico Brasil;Sul;Rio Grande do Sul;Roteador TP-Link;14;114,55;772,93
-14,98503;-42,072495;22/04/2024;17826993334;;Dr. Pietro Câmara;Nordeste;Piaui;Cabo HDMI;8;18,12;50,32
1,296814;-62,653931;18/09/2025;07285666130;;Caua Mendonca;Norte;Acre;Webcam Logitech;8;248,29;638,43
-23,011482;-48,915345;30/09/2024;58009973491;;Pedro Siqueira;Sul;Rio Grande do Sul;HD Externo Seagate;16;680,78;4781,22
-22,542388;-49,450892;23/07/2025;61812081006;;Sr. Isaque da Rocha;Centro-Oeste;Goias;Teclado Mecanico Logitech;12;227,09;908,42
-21,173741;-44,736838;29/10/2024;;04054935000101;Tecnologia Avancada LTDA;Sudeste;Sao Paulo;Tablet Apple iPad;19;3543,59;28869,59
-1,680397;-59,039933;28/08/2024;81477136495;;Dra. Jade Santos;Norte;Acre;Monitor Acer;10;1091,87;5360,1
-16,001026;-39,953859;06/12/2024;;92897991000175;Comercio Equipamentos SA;Sudeste;Minas Gerais;Roteador TP-Link;5;238,82;408,53
-13,753438;-44,118055;04/03/2024;48748336165;;Lorenzo Costela;Nordeste;Ceara;Impressora HP;4;690,66;1207,64
-18,17209;-54,200263;05/11/2024;39733697800;;Cecilia Aragao;Centro-Oeste;Mato Grosso;Tablet Apple iPad;20;3489,65;25586,68
-19,129927;-55,645935;06/03/2024;60441415784;;Apollo Pinto;Centro-Oeste;Mato Grosso;Cabo HDMI;4;15,01;28,48
-17,460062;-38,588371;23/05/2024;61078304130;;Jade da Mata;Nordeste;Pernambuco;Estabilizador SMS;10;153,29;587,47
